IdIngredient,IngredientNameEN,IngredientNameFR,IngredientSynonymEN,IngredientSynonymFR,CategoryEN,CategoryFR,ContituentIngredientsEN,ContituentIngredientsFR
845,Potato chip,Chip de pomme de terre,potato-chip,pommes de terre-frites,Bakery,Boulangerie,Potato chip,Chip de pomme de terre
965,Potato gratin,Gratin de pommes de terre,potato-gratin,gratin de pommes de terre,Dish,Vaisselle,Potato gratin,Gratin de pommes de terre
964,Potato puffs,Feuilletés de pommes de terre,potato-puff,potato-puff,Dish,Vaisselle,Potato puffs,Feuilletés de pommes de terre
2058,Poultry Seasoning,Assaisonnement pour volaille,poultry seasoning,assaisonnement pour volaille,Spice,Épice,"sage, thyme, marjoram, rosemary, nutmeg, pepper","sauge, thym, marjolaine, romarin, noix de muscade, poivre"
2085,Pout,Pout,pout,pout,Fish,Poisson,"pout-ocean, pout-norway","pout-océan, pout-norvège"
615,Prairie turnip,Navet des prairies,turnip-prairie,navet-prairie,Vegetable,Légume,Prairie turnip,Navet des prairies
142,Prawn,Crevette,prawn,crevette,Seafood,Fruits de mer,Prawn,Crevette
204,Prickly Pear,Figue de Barbarie,pear-prickly,poire à épines,Fruit,Fruits,Prickly Pear,Figue de Barbarie
2050,Prosciutto,Prosciutto,prosciutto,prosciutto,Meat,Viande,"ham, ham-cured","jambon, jambon cru"
79,Provolone Cheese,Fromage Provolone,cheese-provolone,fromage-provolone,Dairy,Produits laitiers,Provolone Cheese,Fromage Provolone
859,Pudding,Pudding,pudding,pudding,Dish,Plats cuisinés,Pudding,Pudding
2024,Puff Pastry,Pâte feuilletée,puff pastry,pâte feuilletée,Dish,Plat,"flour, wheat, butter","farine, blé, beurre"
2014,Pulao Masala,Pulao Masala,pulao masala,pulao masala,Spice,Épice,"black pepper, white pepper, clove, cumin, cinnamon, cardamom, coriander","poivre noir, poivre blanc, clou de girofle, cumin, cannelle, cardamome, coriandre"
418,Pummelo,Pummelo,pummelo,pummelo,Fruit,Fruit,Pummelo,Pummelo
209,Pumpkin,Citrouille,pumpkin,citrouille ;,Fruit,Fruits,Pumpkin,Citrouille
655,Pumpkinseed sunfish,Crapet sac-à-lait,sunfish,crapet-soleil,Fish,Poisson,Pumpkinseed sunfish,Crapet sac-à-lait
947,Pupusa,Pupusa,pupusa,pupusa,Dish,Vaisselle,Pupusa,Pupusa
705,Purple laver,Lavande pourpre,laver,laver,Seafood,Fruits de mer,Purple laver,Lavande pourpre
585,Purple mangosteen,Mangoustan pourpre,mangosteen,mangoustan,Fruit,Fruit,Purple mangosteen,Mangoustan pourpre
440,Purslane,Pourpier,purslane,pourpier,Plant,Plante,Purslane,Pourpier
700,Quail,Caille,quail,caille,Meat,Viande,Quail,Caille
872,Quesadilla,Quesadilla,quesadilla,quesadilla,Dish,Plat,Quesadilla,Quesadilla
210,Quince,Coing,quince,coing,Fruit,Fruits,Quince,Coing
616,Quinoa,Quinoa,quinoa,quinoa,Cereal,Céréales,Quinoa,Quinoa
690,Rabbit,Lapin,#rabbit#,#lapin#,Meat,Viande,Rabbit,Lapin
2098,Rabbit,Lapin,rabbit,lapin,Meat,Viande,"rabbit, rabbit-european, meat","lapin, lapin-européen, viande"
618,Raccoon,Raton laveur,raccoon,raton laveur,Meat,Viande,Raccoon,Raton laveur
357,Radish,Radis,radish; daikon; mooli,radis ; daikon ; mooli,Vegetable,Légumes,Radish,Radis
619,Rainbow smelt,Éperlan arc-en-ciel,#smelt-rainbow#,#smelt-rainbow#,Fish,Poisson,Rainbow smelt,Éperlan arc-en-ciel
620,Rainbow trout,Truite arc-en-ciel,#trout-rainbow#,#trout-arc-en-ciel#,Fish,Poisson,Rainbow trout,Truite arc-en-ciel
212,Raisin,Raisin,raisin; sultana,raisin sec ; sultanine,Fruit,Fruits,Raisin,Raisin
936,Raisin bread,Pain aux raisins,#bread-raisin#,#pain-raisin#,Bakery,Boulangerie,Raisin bread,Pain aux raisins
2082,Raisin Bread,Pain aux raisins,bread-raisin,pain-raisin,Bakery,Boulangerie,"bread-raisin, bread, raisin","pain-raisin, pain, raisin sec"
469,Rambutan,Ramboutan,rambutan,ramboutan,Fruit,Fruit,Rambutan,Ramboutan
2057,Ranch Dressing,Vinaigrette Ranch,dressing-ranch,vinaigrette-ranch,Spice,Épice,"mayonnaise, garlic, cream, onion, chive, salt, parsley, pepper, dill","mayonnaise, ail, crème, oignon, ciboulette, sel, persil, poivre, aneth"
519,Rapini,Rapini,rapini,rapini,Vegetable,Légumes,Rapini,Rapini
2006,Rasam Powder,Poudre de Rasam,rasam powder,poudre de rasam,Spice,Épice,"cayenne, pigeon pea, cumin, coriander, black pepper, curry leaf","cayenne, pois d'Angole, cumin, coriandre, poivre noir, feuille de curry"
233,Raspberry,Framboise,raspberry,framboise,Fruit,Fruits,Raspberry,Framboise
21,Raspberry Brandy,Brandy de framboise,raspberry-brandy,framboise-brandy,Beverage Alcoholic,Boissons alcoolisées,Raspberry Brandy,Brandy de framboise
912,Ravioli,Ravioli,ravioli,ravioli,Dish,Assiette,Ravioli,Ravioli
749,Red algae,Algues rouges,algae-red,algue-rouge,Seafood,Fruits de mer,Red algae,Algues rouges
175,Red Currant,Groseille rouge,currant-red,groseille-rouge,Fruit,Fruits,Red Currant,Groseille rouge
495,Red king crab,Crabe royal rouge,#crab-red-king#,#crabe-rouge,Seafood,Fruits de mer,Red king crab,Crabe royal rouge
441,Red raspberry,Framboise rouge,raspberry-red,framboise-rouge,Fruit,Fruit,Red raspberry,Framboise rouge
470,Red rice,Riz rouge,rice-red,riz-rouge,Cereal,Céréales,Red rice,Riz rouge
125,Red Sage,Sauge rouge,sage-red; sage-wild,sauge-rouge ; sauge-sauvage,Essential Oil,Huile essentielle,Red Sage,Sauge rouge
39,Red Wine,Vin rouge,wine-red,vin-rouge,Beverage Alcoholic,Boissons alcoolisées,Red Wine,Vin rouge
409,Redskin onion,Oignon à peau rouge,onion-red-skin; onion-red,oignon-rouge-peau ; oignon-rouge,Vegetable,Légumes,Redskin onion,Oignon à peau rouge
887,Relish,Relish,relish,relish,Dish,Plats cuisinés,Relish,Relish
805,Remoulade,Rémoulade,remoulade,rémoulade,Dish,Vaisselle,Remoulade,Rémoulade
263,Rhubarb,Rhubarbe,rhubarb,rhubarbe,Herb,Herbe,Rhubarb,Rhubarbe
55,Rice,Riz,rice,riz,Cereal,Céréales,Rice,Riz
934,Rice bread,Pain de riz,bread-rice,pain-riz,Bakery,Boulangerie,Rice bread,Pain de riz
917,Rice cake,Gâteau de riz,#rice-cake#,#rice-cake#,Dish,Assiette,Rice cake,Gâteau de riz
2090,Rice Cake,Gâteau de riz,rice-cake,gâteau de riz,Bakery,Boulangerie,"rice-cake, rice, flour, wheat, ???vegetable-oil???","gâteau de riz, riz, farine, blé, huile végétale, etc."
405,Ricotta Cheese,Fromage Ricotta,cheese-ricotta,fromage-ricotta,Dairy,Laitière,Ricotta Cheese,Fromage Ricotta
640,Ringed seal,Phoque annelé,#seal-ringed#,#phoque annelé#,Seafood,Fruits de mer,Ringed seal,Phoque annelé
745,Rock ptarmigan,Lagopède des rochers,ptarmigan,lagopède,Meat,Viande,Rock ptarmigan,Lagopède des rochers
423,Rocket salad,Salade de roquette,salad-rocket,salade-racine,Herb,Herbe,Rocket salad,Salade de roquette
825,Roe,Roe,roe,œufs de poisson,Fish,Poisson,Roe,Roe
50,Roibos Tea,Thé Roibos,tea-rooibos; tea-bush,thé-rooibos ; thé-bush,Beverage,Boisson,Roibos Tea,Thé Roibos
80,Romano Cheese,Fromage Romano,cheese-romano,fromage-romano,Dairy,Produits laitiers,Romano Cheese,Fromage Romano
81,Roquefort Cheese,Fromage Roquefort,cheese-roquefort,fromage-roquefort,Dairy,Produits laitiers,Roquefort Cheese,Fromage Roquefort
161,Rose,Rose,rose,rose,Flower,Fleur,Rose,Rose
622,Rose hip,Cynorhodon,Rose-hip,Cynorhodon,Fruit,Fruit,Rose hip,Cynorhodon
40,Rose Wine,Vin rosé,rose-wine; rosada,rose-wine ; rosada,Beverage Alcoholic,Boissons alcoolisées,Rose Wine,Vin rosé
213,Roseapple,Ananas,rose-apple; java-apple,rose-pomme ; java-pomme,Fruit,Fruits,Roseapple,Ananas
623,Roselle,Roselle,roselle,roselle,Herb,Herbe,Roselle,Roselle
264,Rosemary,Romarin,rosemary,romarin,Herb,Herbe,Rosemary,Romarin
702,Rowal,Rowal,rowal,rollier,Plant,Plante,Rowal,Rowal
447,Rowanberry,Rowanberry,rowan-berry,sorbier-mûre,Fruit,Fruit,Rowanberry,Rowanberry
24,Rum,Rhum,rum,rhum,Beverage Alcoholic,Boissons alcoolisées,Rum,Rhum
82,Russian Cheese,Fromage russe,cheese-russia,fromage-russe,Dairy,Produits laitiers,Russian Cheese,Fromage russe
360,Rutabaga,Rutabaga,rutabaga,rutabaga,Vegetable,Légumes,Rutabaga,Rutabaga
320,Rye,Seigle,rye,seigle,Cereal,Céréales,Rye,Seigle
3,Rye Bread,Pain de seigle,bread-rye,pain-rye,Bakery,Boulangerie,Rye Bread,Pain de seigle
625,Sablefish,Morue charbonnière,sable-fish,zibeline-poisson,Fish,Poisson,Sablefish,Morue charbonnière
415,Safflower,Carthame,saf-flower,saf-fleur,Herb,Herbe,Safflower,Carthame
340,Saffron,Safran,saffron,safran,Spice,Épice,Saffron,Safran
265,Sage,Sauge,sage,sauge,Herb,Herbe,Sage,Sauge
741,Sago palm,Palme de sagou,palm-sago,palmier-sago,Plant,Plante,Sago palm,Palme de sagou
41,Sake,Sake,sake,saké,Beverage Alcoholic,Boissons alcoolisées,Sake,Sake
837,Salad,Salade,salad,salade,Dish,Assiette,Salad,Salade
2030,Salad Creme,Crème de salade,salad creme,crème de salade,Dish,Plat,"oil, egg, vinegar, water","huile, œuf, vinaigre, eau"
776,Salad dressing,Sauce salade,salad dressing,vinaigrette,Dish,Plat,Salad dressing,Sauce salade
156,Salmon,Saumon,#salmon#,#saumon,Fish,Poisson,Salmon,Saumon
2097,Salmon,Saumon,salmon; arctic char; cisco; salmonidae,saumon ; omble chevalier ; cisco ; salmonidés,Fish,Poisson,"salmon-coho, salmon-atlantic, salmon-chinook, salmon-chun, salmon-pink, salmon-sockeye, salmon, salmonidae, cisco","saumon-coho, saumon-atlantique, saumon-chinook, saumon-chun, saumon-rose, saumon-sockeye, saumon, salmonidae, cisco"
632,Salmonberry,Salmonberry,salmon-berry,saumon-mûre,Fruit,Fruit,Salmonberry,Salmonberry
662,Salmonidae,Salmonidae,#salmonidae#,#salmonidae#,Fish,Poisson,Salmonidae,Salmonidae
778,Salt,Sel,salt,sel,Additive,Additif,Salt,Sel
2022,Salt-Pepper,Sel et poivre,salt-pepper,sel et poivre,Additive,Additif,"salt, pepper","sel, poivre"
2004,Sambar Powder,Poudre de Sambar,sambar powder,poudre de sambar,Spice,Épice,"pigeon pea, coriander, chickpea, cumin, black pepper, cayenne, ginger, fenugreek, turmeric","pois d'Angole, coriandre, pois chiche, cumin, poivre noir, cayenne, gingembre, fenugrec, curcuma"
127,Sandalwood,Bois de santal,sandalwood,bois de santal,Essential Oil,Huile essentielle,Sandalwood,Bois de santal
214,Sapodilla,Sapodilla,sapodilla,sapodilla,Fruit,Fruits,Sapodilla,Sapodilla
970,Saskatoon berry,Amélanche,berry-saskatoon,baies-askatoon,Fruit,Fruit,Saskatoon berry,Amélanche
309,Sassafras,Sassafras,sassafras,sassafras,Plant,Plante,Sassafras,Sassafras
243,Satsuma Orange,Orange Satsuma,mandarin-satsuma,mandarine-satsuma,Fruit,Fruits,Satsuma Orange,Orange Satsuma
995,Sauerkraut,Choucroute,sauerkraut,choucroute,Vegetable,Végétal,Sauerkraut,Choucroute
782,Sausage,Saucisse,sausage,saucisse,Dish,Vaisselle,Sausage,Saucisse
143,Scallop,Coquille Saint-Jacques,scallop,coquille Saint-Jacques,Seafood,Fruits de mer,Scallop,Coquille Saint-Jacques
438,Scarlet bean,Haricot écarlate,bean-scarlet,haricot-scarlette,Legume,Légumineuse,Scarlet bean,Haricot écarlate
737,Scombridae,Scombridae,scombridae,scombridae,Fish,Poisson,Scombridae,Scombridae
31,Scotch,Scotch,scotch,scotch,Beverage Alcoholic,Boissons alcoolisées,Scotch,Scotch
267,Scotch Spearmint,Menthe verte écossaise,spearmint-scotch,spearmint-scotch,Herb,Herbe,Scotch Spearmint,Menthe verte écossaise
913,Scrapple,Scrapple,scrapple,scrapple,Dish,Plat,Scrapple,Scrapple
636,Scup,Morue charbonnière,scup,scup,Fish,Poisson,Scup,Morue charbonnière
128,Sea Buckthorns,Argousier,sea-buckthorn,mer-épicorne,Fruit,Fruit,Sea Buckthorns,Argousier
637,Sea cucumber,Concombre de mer,cucumber-sea,concombre-mer,Seafood,Fruits de mer,Sea cucumber,Concombre de mer
641,Sea trout,Truite de mer,#trout-sea#,#trout-mer#,Fish,Poisson,Sea trout,Truite de mer
2068,Seal,Phoque,seal,phoque,Fish,Poisson,"seal, seal-ringed, seal-spotted, seal-bearded","phoque, phoque annelé, phoque tacheté, phoque barbu"
2020,Self Rising Flour,Farine auto levante,self rising flour,farine autoportante,Cereal,Céréales,"flour, salt, baking-powder","farine, sel, levure chimique"
869,Semolina,Semoule,semolina; sooji,semoule ; sooji,Cereal,Céréales,Semolina,Semoule
299,Sesame,Sésame,sesame,sésame,Nuts & Seed,Noix et graines,Sesame,Sésame
642,Sesbania flower,Fleur de Sesbania,sesbania-flower,fleur de sesbania,Flower,Fleur,Sesbania flower,Fleur de Sesbania
349,Shallot,Échalote,shallot,échalote,Vegetable,Légumes,Shallot,Échalote
644,Shark,Requin,shark,requin,Fish,Poisson,Shark,Requin
897,Shea tree,Karité,shea,karité,Plant,Plante,Shea tree,Karité
645,Sheefish,Poisson de fond,sheefish,sheefish,Fish,Poisson,Sheefish,Poisson de fond
83,Sheep Cheese,Fromage de brebis,cheese-sheep,fromage-mouton,Dairy,Produits laitiers,Sheep Cheese,Fromage de brebis
92,Sheep Milk,Lait de Mouton,sheep-milk,lait de brebis,Dairy,Produits laitiers,Sheep Milk,Lait de Mouton
646,Sheepshead,Tête de mouton,sheepshead,tête de mouette,Fish,Poisson,Sheepshead,Tête de mouton
144,Shellfish,Mollusques et crustacés,shellfish,coquillage,Seafood,Fruits de mer,Shellfish,Mollusques et crustacés
42,Sherry,Sherry,sherry,sherry,Beverage Alcoholic,Boissons alcoolisées,Sherry,Sherry
704,Shiitake,Shiitake,shiitake,shiitake,Fungus,Champignon,Shiitake,Shiitake
905,Shortening,Shortening,shortening,shortening,Additive,Additif,Shortening,Shortening
145,Shrimp,Crevette,shrimp,crevette,Seafood,Fruits de mer,Shrimp,Crevette
408,Silver linden,Tilleul argenté,linden-silver,tilleul-argenté,Herb,Herbe,Silver linden,Tilleul argenté
93,Skimmed Milk,Lait écrémé,milk-skimmed,lait écrémé,Dairy,Produits laitiers,Skimmed Milk,Lait écrémé
481,Skunk currant,Groseille à maquereau,currant-skunk,groseille-skunk,Fruit,Fruit,Skunk currant,Groseille à maquereau
451,Small leaf linden,Tilleul à petites feuilles,linden-leaf,feuille de tilleul,Plant,Plante,Small leaf linden,Tilleul à petites feuilles
682,Smelt,Éperlan,#smelt#,#éperlan#,Fish,Poisson,Smelt,Éperlan
2087,Smelt,Éperlan,smelt,éperlan,Fish,Poisson,"smelt-rainbow, smelt","éperlan - arc-en-ciel, éperlan"
155,Smoked Fish,Poisson fumé,fish-smoked,poisson-fumé,Fish,Poisson,Smoked Fish,Poisson fumé
828,Snack bar,Snack bar,snack bar,snack,Dish,Plats cuisinés,Snack bar,Snack bar
751,Snail,Escargot,snail,escargot,Meat,Viande,Snail,Escargot
648,Snapper,Vivaneau,snapper,vivaneau,Fish,Poisson,Snapper,Vivaneau
629,Sockeye salmon,Saumon sockeye,#salmon-sockeye#,#saumon-sockeye#,Fish,Poisson,Sockeye salmon,Saumon sockeye
943,Soft drink,Boisson gazeuse,soft drink,boisson gazeuse,Beverage,Boisson,Soft drink,Boisson gazeuse
448,Sorghum,Sorgho,sorghum,sorgho,Cereal,Céréale,Sorghum,Sorgho
443,Sorrel,Oseille,sorrel,oseille,Herb,Herbe,Sorrel,Oseille
800,Soup,Soupe,soup,soupe,Dish,Plats,Soup,Soupe
226,Sour Cherry,Cerise acide,cherry-morello; cherry-sour,cerise-morello ; cerise-aigre,Fruit,Fruits,Sour Cherry,Cerise acide
714,Sourdock,Sourdock,sourdock,sourdock,Herb,Herbe,Sourdock,Sourdock
486,Sourdough,Sourdough,sourdough,levain,Cereal,Céréales,Sourdough,Sourdough
215,Soursop,Soursop,soursop,corossol,Fruit,Fruits,Soursop,Soursop
906,Soy cream,Crème de soja,#soy cream#,#crème soja,Dish,Vaisselle,Soy cream,Crème de soja
861,Soy milk,Lait de soja,soy-milk; soya-milk,soja-laiton ; soja-laiton,Beverage,Boisson,Soy milk,Lait de soja
890,Soy yogurt,Yogourt de soja,soy yogurt; soya yogurt,yogourt de soja ; yogourt de soja,Plant,Plante,Soy yogurt,Yogourt de soja
289,Soybean,Soja,soy-bean; soya-bean,soja-haricot ; soja-haricot,Legume,Légumineuse,Soybean,Soja
290,Soybean Oil,Huile de soja,soy-bean-oil; soya-bean-oil,soja-huile de soja ; soja-huile de soja,Legume,Légumineuse,Soybean Oil,Huile de soja
291,Soybean Sauce,Sauce de soja,soy-bean-sauce; soya-bean-sauce; soy-sauce; soya-sauce,soja-sauce de soja ; soja-sauce de soja ; soja-sauce de soja ; soja-sauce de soja,Plant,Plante,Soybean Sauce,Sauce de soja
634,Spanish mackerel,Maquereau espagnol,#mackerel-spanish#,#mackerel-espagnol#,Fish,Poisson,Spanish mackerel,Maquereau espagnol
126,Spanish Sage,Sauge espagnole,sage-spanish,sauge-espagnole,Essential Oil,Huile essentielle,Spanish Sage,Sauge espagnole
453,Sparkleberry,Amélanchier,sparkleberry,fraise des bois,Fruit,Fruit,Sparkleberry,Amélanchier
43,Sparkling Wine,Vin pétillant,sparkling-wine,vin mousseux,Beverage Alcoholic,Boissons alcoolisées,Sparkling Wine,Vin pétillant
266,Spearmint,Menthe verte,spearmint-oil,huile de menthe verte,Herb,Herbe,Spearmint,Menthe verte
649,Spelt,Epeautre,spelt,épeautre,Cereal,Céréales,Spelt,Epeautre
396,Spinach,Epinards,spinach; palak,épinard ; palak,Vegetable,Végétal,Spinach,Epinards
2038,Spinach Fettuccine,Fettuccine aux épinards,spinach fettuccine,fettuccine aux épinards,Dish,Plat,"spinach, flour, wheat, eggs","épinards, farine, blé, œufs"
216,Spineless Monkey Orange,Orange de singe sans épines,spineless-monkey-orange,spineless-monkey-orange,Fruit,Fruits,Spineless Monkey Orange,Orange de singe sans épines
727,Spiny dogfish,Aiguillat commun,dogfish,roussette,Fish,Poisson,Spiny dogfish,Aiguillat commun
684,Spiny lobster,Homard épineux,#lobster-spiny#,#lobster-spiny#,Seafood,Fruits de mer,Spiny lobster,Homard épineux
487,Spirit,Esprit,spirit,esprit,Beverage Alcoholic,Boisson alcoolisée,Spirit,Esprit
650,Spirulina,Spiruline,spirulina,spiruline,Additive,Additif,Spirulina,Spiruline
2041,Sponge Cake,Gâteau éponge,sponge cake,gâteau éponge,Dish,Assiette,"flour, wheat, butter, sugar, egg, baking-powder","farine, blé, beurre, sucre, œuf, poudre à lever"
713,Spot croaker,Croque-mouche,#croaker-spot#,#croaker-spot#,Fish,Poisson,Spot croaker,Croque-mouche
602,Spotted seal,Phoque tacheté,#seal-spotted#,#seal-spotted#,Seafood,Fruits de mer,Spotted seal,Phoque tacheté
875,Spread,Tartinade,spread,tartinade,Additive,Additif,Spread,Tartinade
651,Squab,Écureuil,squab,pigeonneau,Meat,Viande,Squab,Écureuil
542,Squashberry,Courge,squash-berry,courge-mûre,Fruit,Fruit,Squashberry,Courge
147,Squid,Calmar,squid,calmar,Seafood,Fruits de mer,Squid,Calmar
652,Squirrel,Écureuil,squirrel,écureuil,Meat,Viande,Squirrel,Écureuil
325,Star Anise,Anis étoilé,anise-star,anis étoilé,Spice,Épice,Star Anise,Anis étoilé
217,Starfruit,Starfruit,starfruit; carambola,carambole ; carambole,Fruit,Fruits,Starfruit,Starfruit
638,Steller sea lion,Otarie de Steller,sea-lion,oignon de mer,Seafood,Fruits de mer,Steller sea lion,Otarie de Steller
849,Stew,Ragoût,stew,ragoût,Dish,Vaisselle,Stew,Ragoût
321,Storax,Storax,storax,storax,Plant,Plante,Storax,Storax
234,Strawberry,Fraise,strawberry,fraise,Fruit,Fruits,Strawberry,Fraise
235,Strawberry Jam,Confiture de fraises,strawberry-jam,confiture de fraises,Fruit,Fruits,Strawberry Jam,Confiture de fraises
44,Strawberry Wine,Vin de fraise,strawberry-wine,vin de fraise,Beverage Alcoholic,Boissons alcoolisées,Strawberry Wine,Vin de fraise
506,Striped bass,Bar rayé,bass,bar,Fish,Poisson,Striped bass,Bar rayé
592,Striped mullet,Mouton rayé,mullet,mulet,Fish,Poisson,Striped mullet,Mouton rayé
956,Stuffing,Farce,stuffing,farce,Additive,Additif,Stuffing,Farce
724,Sturgeon,Esturgeon,#sturgeon#,#Esturgeon#,Fish,Poisson,Sturgeon,Esturgeon
2076,Sturgeon,Esturgeon,sturgeon,esturgeon,Fish,Poisson,"sturgeon-greater, sturgeon","esturgeon-gros, esturgeon"
915,Succotash,Succotash,succotash,succotash,Dish,Assiette,Succotash,Succotash
781,Sugar,Sucre,sugar,sucre,Additive,Additif,Sugar,Sucre
279,Sukiyaki,Sukiyaki,sukiyaki,sukiyaki,Meat,Viande,Sukiyaki,Sukiyaki
444,Summer savory,Sariette d'été,savory-summer,sarriette-été,Herb,Herbe,Summer savory,Sariette d'été
426,Sunflower,Tournesol,sunflower,tournesol,Flower,Fleur,Sunflower,Tournesol
427,Swamp cabbage,Chou des marais,cabbage-swamp,chou-champignon,Vegetable,Légume,Swamp cabbage,Chou des marais
227,Sweet Cherry,Cerise douce,cherry-sweet; cherry-wild,cerise-sucrée ; cerise-sauvage,Fruit,Fruits,Sweet Cherry,Cerise douce
841,Sweet custard,Flan sucré,custard,crème anglaise,Dairy,Produits laitiers,Sweet custard,Flan sucré
129,Sweet Grass,Herbe douce,sweet-grass,doux-herbe,Essential Oil,Huile essentielle,Sweet Grass,Herbe douce
370,Sweet Potato,Patate douce,potato-sweet,pomme de terre douce,Vegetable,Légumes,Sweet Potato,Patate douce
59,Sweetcorn,Maïs doux,sweet-corn,sucré-maïs,Maize,Maïs,Sweetcorn,Maïs doux
84,Swiss Cheese,Fromage suisse,cheese-swiss,fromage-suisse,Dairy,Produits laitiers,Swiss Cheese,Fromage suisse
656,Swordfish,Espadon,swordfish,espadon,Fish,Poisson,Swordfish,Espadon
803,Syrup,Sirop,syrup,sirop,Additive,Additif,Syrup,Sirop
834,Taco,Taco,taco,taco,Dish,Plat,Taco,Taco
2059,Tahini,Tahini,tahini,tahini,Dish,Assiette,"sesame, olive","sésame, olive"
916,Tamale,Tamale,tamale,tamale,Dish,Assiette,Tamale,Tamale
218,Tamarind,Tamarinier,tamarind,tamarin,Fruit,Fruits,Tamarind,Tamarinier
2007,Tandoori Masala,Tandoori Masala,tandoori masala,masala tandoori,Spice,Épice,"garlic, ginger, clove, nutmeg, mace, cumin, coriander, fenugreek, cinnamon, cardamom, black pepper","ail, gingembre, clou de girofle, noix de muscade, macis, cumin, coriandre, fenugrec, cannelle, cardamome, poivre noir"
2028,Tandoori Paste,Pâte Tandoori,tandoori paste,pâte tandoori,Dish,Plat,"garlic, ginger, clove, nutmeg, mace, cumin, coriander, fenugreek, cinnamon, cardamom, black pepper, yogurt, lime-juice","ail, gingembre, clou de girofle, noix de muscade, macis, cumin, coriandre, fenugrec, cannelle, cardamome, poivre noir, yaourt, jus de citron vert"
244,Tangerine,Mandarine,tangerine,mandarine,Fruit,Fruits,Tangerine,Mandarine
870,Tapioca pearl,Tapioca perlé,tapioca,tapioca,Vegetable,Légumes,Tapioca pearl,Tapioca perlé
657,Taro,Taro,taro,taro,Vegetable,Légumes,Taro,Taro
268,Tarragon,Estragon,tarragon,estragon,Herb,Herbe,Tarragon,Estragon
2061,Tart Shell,Coquille de tarte,tart shell,fond de tarte,Dish,Assiette,"flour, wheat, sugar, salt, butter, shortening, water","farine, blé, sucre, sel, beurre, shortening, eau"
424,Tartary buckwheat,Sarrasin de Tartarie,buckwheat-tartary,sarrasin-tartare,Cereal,Céréales,Tartary buckwheat,Sarrasin de Tartarie
310,Tea,Thé,tea,thé,Plant,Plante,Tea,Thé
671,Tea leaf willow,Saule à feuilles de thé,tea-leaf-willow,thé-feuille de saule,Herb,Herbe,Tea leaf willow,Saule à feuilles de thé
658,Teff,Teff,teff,teff,Herb,Herbe,Teff,Teff
994,Tequila,Tequila,tequila,tequila,Beverage Alcoholic,Boisson Alcoolisée,Tequila,Tequila
754,Thistle,Chardon,thistle,chardon,Plant,Plantes,Thistle,Chardon
269,Thyme,Thym,thyme,thym,Herb,Herbe,Thyme,Thym
659,Tilefish,Tilefish,tile-fish,tuile-poisson,Fish,Poisson,Tilefish,Tilefish
85,Tilsit Cheese,Fromage Tilsit,cheese-tilsit,fromage-tilsit,Dairy,Produits laitiers,Tilsit Cheese,Fromage Tilsit
715,Tinda,Tinda,tinda,tinda,Vegetable,Végétal,Tinda,Tinda
312,Tobacco,Tabac,tobacco,tabac,Plant,Plante,Tobacco,Tabac
767,Toffee,Caramel,toffee,caramel,Dish,Plat,Toffee,Caramel
823,Tofu,Tofu,tofu,tofu,Plant,Usine,Tofu,Tofu
364,Tomato,Tomate,tomato,tomate,Vegetable,Légumes,Tomato,Tomate
986,Tomato Juice,Jus de tomate,#tomato-juice#,#tomato-juice#,Beverage,Boisson,Tomato Juice,Jus de tomate
987,Tomato Paste,Pâte de tomate,#tomato-paste#,#pâte de tomate#,Vegetable,Légumes,Tomato Paste,Pâte de tomate
2064,Tomato Paste,Pâte de tomate,tomato-paste,purée de tomates,Vegetable,Légumes,"tomato, tomato-paste","tomate, pâte de tomate"
988,Tomato Puree,Purée de tomate,#tomato-puree#,#Purée de tomate,Vegetable,Végétal,Tomato Puree,Purée de tomate
2063,Tomato Puree,Purée de tomates,tomato-puree,purée de tomates,Vegetable,Légumes,"tomato, tomato-puree","tomate, purée de tomate"
840,Topping,Garniture,topping,garniture,Additive,Additif,Topping,Garniture
835,Tortilla,Tortilla,tortilla,tortilla,Dish,Assiette,Tortilla,Tortilla
846,Tortilla chip,Tortilla chip,tortilla-chip,tortilla-chip,Bakery,Boulangerie,Tortilla chip,Tortilla chip
871,Tostada,Tostada,tostada,tostada,Dish,Assiette,Tostada,Tostada
661,Towel gourd,Courge de serviette,gourd-towel,gourde-towel,Vegetable,Légumes,Towel gourd,Courge de serviette
938,Trail mix,Mélange de fruits et légumes,trail mix,mélange de sentiers,Dish,Vaisselle,Trail mix,Mélange de fruits et légumes
146,Trassi,Trassi,shrimp-paste-dried; trassi,pâte de crevettes-séché ; trassi,Seafood,Fruits de mer,Trassi,Trassi
918,Tree fern,Fougère arboricole,fern-tree,arbre de fougère,Plant,Plante,Tree fern,Fougère arboricole
474,Triticale,Triticale,triticale,triticale,Cereal,Céréales,Triticale,Triticale
2091,Trout,Truite,trout,truite,Fish,Poisson,"trout-sea, trout-lake, trout-rainbow","truite de mer, truite de lac, truite de l'arc-en-ciel"
730,True frog,Grenouille véritable,frog,grenouille,Meat,Viande,True frog,Grenouille véritable
748,True seal,Phoque véritable,#seal#,#phoque#,Seafood,Fruits de mer,True seal,Phoque véritable
752,True sole,Vraie sole,sole,sole,Fish,Poisson,True sole,Vraie sole
247,Truffle,Truffe,truffle,truffe,Fungus,Champignons,Truffle,Truffe
